query,cluster,intent,az_relevant,gap_type,search_volume,cpc,competition_level,keyword_difficulty,our_position,our_collection,our_url,competitor_position,competitor_domain,competitor_url,priority_score
i was hit by a drunk driver,vehicle-crashes,informational,False,deep_back,90,55.31999969482422,MEDIUM,,86,client-guide,https://azlawnow.com/client-guides/hit-by-drunk-driver/,,,,27.0
lawyer now,meta,commercial,False,deep_back,90,37.56999969482422,MEDIUM,,74,other,https://azlawnow.com/about/team/,,,,27.0
uninsured motorist driving my car,vehicle-crashes,informational,False,deep_back,90,34.060001373291016,LOW,,55,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,27.0
what happens if an uninsured driver hits my car,vehicle-crashes,informational,False,deep_back,90,82.54000091552734,LOW,,41,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,27.0
what is settlement in law,meta,informational,False,deep_back,90,8.289999961853027,LOW,,90,glossary,https://azlawnow.com/glossary/settlement/,,,,27.0
arizona no fault state,unknown,informational,True,deep_back,70,59.5,LOW,,72,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,26.2
arizona no-fault state,unknown,informational,True,deep_back,70,59.5,LOW,,69,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,26.2
ars 13-1401,meta,informational,True,deep_back,70,0.0,LOW,,34,other,https://azlawnow.com/abuse/sexual-abuse/,,,,26.2
ars 13-1410,meta,informational,True,deep_back,70,0.0,LOW,,42,other,https://azlawnow.com/abuse/sexual-abuse/,,,,26.2
big az law,meta,informational,True,deep_back,70,99.75,MEDIUM,,35,home,https://azlawnow.com/,,,,26.2
do you have to wear a helmet in arizona,unknown,informational,True,deep_back,70,0.11999999731779099,LOW,,68,practice-area,https://azlawnow.com/motorcycle-accidents/,,,,26.2
dog bite laws arizona,other-claims,informational,True,deep_back,70,12.760000228881836,LOW,,36,practice-area,https://azlawnow.com/dog-bite/,,,,26.2
is arizona an at-fault state,unknown,informational,True,deep_back,70,0.0,LOW,,65,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,26.2
mandatory reporting guidelines arizona,unknown,informational,True,deep_back,70,0.0,LOW,,44,practice-area,https://azlawnow.com/premises-liability/failure-to-report-abuse/,,,,26.2
personal injury attorney flagstaff az,unknown,commercial,True,deep_back,70,128.57000732421875,LOW,,62,home,https://azlawnow.com/,,,,26.2
how to sue a daycare for negligence,vehicle-crashes,navigational,False,almost,20,4.739999771118164,MEDIUM,,22,legacy-flat,https://azlawnow.com/sue-daycare-for-negligence/,,,,22.0
after effects of car accident,vehicle-crashes,informational,False,deep_back,70,0.0,LOW,,68,legacy-flat,https://azlawnow.com/symptoms-car-accident-trauma/,,,,21.0
are lawyers mandatory reporters,meta,commercial,False,deep_back,70,0.0,LOW,,38,practice-area,https://azlawnow.com/premises-liability/failure-to-report-abuse/,,,,21.0
ars 13 1410,meta,informational,False,deep_back,70,0.0,LOW,,59,other,https://azlawnow.com/abuse/sexual-abuse/,,,,21.0
contingency lawyers for civil cases,meta,commercial,False,deep_back,70,2.7799999713897705,HIGH,,82,legacy-flat,https://azlawnow.com/civil-lawyers-who-work-on-contingency/,,,,21.0
do you need uninsured motorist coverage if you have collision,vehicle-crashes,informational,False,deep_back,70,0.0,LOW,,52,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,21.0
does collision insurance cover uninsured motorist,vehicle-crashes,informational,False,deep_back,70,0.0,LOW,,39,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,21.0
hit by someone without insurance,unknown,informational,False,deep_back,70,8.109999656677246,MEDIUM,,58,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver/,,,,21.0
if there is an act of violence on the premises,other-claims,informational,False,deep_back,70,0.0,LOW,,53,other,https://azlawnow.com/personal-injury/premises-liability/,,,,21.0
if traction conditions are hazardous you should,unknown,informational,False,deep_back,70,0.0,LOW,,94,practice-area,https://azlawnow.com/premises-liability/hazardous-conditions/,,,,21.0
law badgers,meta,informational,False,deep_back,70,0.0,LOW,,62,home,https://azlawnow.com/,,,,21.0
lawsuit calculator,meta,informational,False,deep_back,70,18.34000015258789,HIGH,,61,legacy-flat,https://azlawnow.com/estimate-settlement/,,,,21.0
level 3 dog bite treatment,other-claims,informational,False,deep_back,70,0.0,LOW,,53,legacy-flat,https://azlawnow.com/level-3-dog-bite-settlement-amounts-in-arizona-az-law-now/,,,,21.0
recent bus accidents,vehicle-crashes,informational,False,deep_back,70,0.0,LOW,,55,practice-area,https://azlawnow.com/bus-accidents/,,,,21.0
uninsured motorist accidents,vehicle-crashes,informational,False,deep_back,70,29.989999771118164,LOW,,83,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,21.0
uninsured motorist coverage hit and run,vehicle-crashes,informational,False,deep_back,70,0.0,LOW,,96,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,21.0
uninsured motorist coverage hit-and-run,vehicle-crashes,informational,False,deep_back,70,0.0,LOW,,43,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,21.0
what happens to uninsured drivers in an accident,vehicle-crashes,informational,False,deep_back,70,17.25,LOW,,61,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,21.0
how much does an insurance lawyer cost,meta,commercial,False,defend,30,0.0,MEDIUM,,6,legacy-flat,https://azlawnow.com/insurance-claim-lawyer-cost/,,,,21.0
reasons to sue a restaurant,unknown,informational,False,defend,30,30.5,MEDIUM,,6,legacy-flat,https://azlawnow.com/lawyer-sue-fast-food/,,,,21.0
suing a daycare for negligence,vehicle-crashes,informational,False,defend,30,458.1700134277344,HIGH,,4,legacy-flat,https://azlawnow.com/suing-daycare-for-negligence/,,,,21.0
suing daycare,vehicle-crashes,informational,False,defend,30,1.440000057220459,LOW,,4,legacy-flat,https://azlawnow.com/suing-daycare-for-negligence/,,,,21.0
will animal control take my dog for biting,unknown,informational,False,defend,30,0.0,LOW,,9,legacy-flat,https://azlawnow.com/can-animal-control-take-dog/,,,,21.0
dog bite claim calculator,other-claims,informational,False,almost,20,13.319999694824219,MEDIUM,,12,legacy-flat,https://azlawnow.com/dog-bite-settlement-calculator/,,,,20.0
lawyers for suing restaurants,meta,commercial,False,almost,20,94.7699966430664,HIGH,,24,legacy-flat,https://azlawnow.com/lawyer-sue-fast-food/,,,,20.0
arizona leaving scene of accident,vehicle-crashes,informational,True,deep_back,50,8.460000038146973,LOW,,68,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,18.8
bad faith insurance attorney arizona,unknown,commercial,True,deep_back,50,56.36000061035156,HIGH,,49,legacy-flat,https://azlawnow.com/arizona-bad-faith-insurance-attorney/,,,,18.8
what to do if someone without insurance hits your car,vehicle-crashes,navigational,False,deep_back,50,37.560001373291016,MEDIUM,,58,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver/,,,,16.5
how to collect money from uninsured driver,unknown,navigational,False,defend,20,0.0,MEDIUM,,5,legacy-flat,https://azlawnow.com/collect-money-uninsured-driver/,,,,15.4
abron law,meta,informational,False,deep_back,50,16.579999923706055,LOW,,64,home,https://azlawnow.com/,,,,15.0
aj law plc,meta,informational,False,deep_back,50,26,LOW,,45,home,https://azlawnow.com/,,,,15.0
bonneau law firm,meta,commercial,False,deep_back,50,17.440000534057617,LOW,,71,home,https://azlawnow.com/,,,,15.0
car crash side effects,vehicle-crashes,informational,False,deep_back,50,15.109999656677246,LOW,,80,legacy-flat,https://azlawnow.com/symptoms-car-accident-trauma/,,,,15.0
civil lawyers that work on contingency,meta,commercial,False,deep_back,50,29.989999771118164,MEDIUM,,53,legacy-flat,https://azlawnow.com/civil-lawyers-who-work-on-contingency/,,,,15.0
daycare negligence,vehicle-crashes,informational,False,deep_back,50,0.0,LOW,,36,legacy-flat,https://azlawnow.com/suing-daycare-for-negligence/,,,,15.0
how much is my case worth calculator,unknown,informational,False,deep_back,50,32.7599983215332,MEDIUM,,53,legacy-flat,https://azlawnow.com/estimate-settlement/,,,,15.0
is a lawyer a mandated reporter,meta,commercial,False,deep_back,50,0.0,LOW,,59,practice-area,https://azlawnow.com/premises-liability/failure-to-report-abuse/,,,,15.0
jensen phelan law firm,meta,commercial,False,deep_back,50,26.719999313354492,LOW,,46,home,https://azlawnow.com/,,,,15.0
level 5 dog bite settlement examples,other-claims,informational,False,deep_back,50,22.959999084472656,LOW,,38,legacy-flat,https://azlawnow.com/dog-bite-settlement-examples/,,,,15.0
psychological shock after car accident,vehicle-crashes,informational,False,deep_back,50,0.0,LOW,,85,legacy-flat,https://azlawnow.com/psychological-effects-car-accidents/,,,,15.0
what happens if hit by uninsured driver,unknown,informational,False,deep_back,50,0.0,LOW,,53,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver/,,,,15.0
what happens if i hit an uninsured driver,unknown,informational,False,deep_back,50,0.0,LOW,,70,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver/,,,,15.0
what type of trauma is a car accident,vehicle-crashes,informational,False,deep_back,50,0.0,LOW,,82,legacy-flat,https://azlawnow.com/symptoms-car-accident-trauma/,,,,15.0
arizona auto accident law,vehicle-crashes,informational,True,deep_back,40,180.74000549316406,MEDIUM,,77,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,15.0
ars 28-815,meta,informational,True,deep_back,40,0.0,LOW,,38,other,https://azlawnow.com/personal-injury/bicycle-accidents/,,,,15.0
is arizona a no fault state for car accidents,vehicle-crashes,informational,True,deep_back,40,1.1800000667572021,LOW,,92,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,15.0
is uninsured motorist coverage required in arizona,unknown,informational,True,deep_back,40,12.180000305175781,LOW,,69,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,15.0
underinsured motorist coverage arizona,unknown,informational,True,deep_back,40,24.459999084472656,MEDIUM,,42,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver-insured/,,,,15.0
yuma truck accident lawyer,vehicle-crashes,commercial,True,deep_back,40,0.0,LOW,,82,other,https://azlawnow.com/personal-injury/truck-accident/,,,,15.0
ars 46 454,meta,informational,False,deep_back,40,0.0,LOW,,41,practice-area,https://azlawnow.com/premises-liability/failure-to-report-abuse/,,,,12.0
at fault party,unknown,informational,False,deep_back,40,29.729999542236328,LOW,,73,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,12.0
at-fault party,unknown,informational,False,deep_back,40,29.729999542236328,LOW,,73,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,12.0
can you sue a store if you fall,unknown,informational,False,deep_back,40,135,MEDIUM,,77,legacy-flat,https://azlawnow.com/suing-store-for-fall-guide/,,,,12.0
can you sue if you fall in a store,unknown,informational,False,deep_back,40,135,MEDIUM,,33,legacy-flat,https://azlawnow.com/suing-store-for-fall-guide/,,,,12.0
how much of a 250k settlement will i get,unknown,informational,False,deep_back,40,15.579999923706055,LOW,,58,legacy-flat,https://azlawnow.com/estimate-settlement/,,,,12.0
if you fall in a store can you sue,unknown,informational,False,deep_back,40,135,MEDIUM,,46,legacy-flat,https://azlawnow.com/suing-store-for-fall-guide/,,,,12.0
inadequate security lawsuit,meta,informational,False,deep_back,40,0.0,LOW,,84,practice-area,https://azlawnow.com/premises-liability/negligent-security/,,,,12.0
level 5 dog bite settlement amount,other-claims,informational,False,deep_back,40,0.0,LOW,,69,legacy-flat,https://azlawnow.com/level-3-dog-bite-settlement-amounts-in-arizona-az-law-now/,,,,12.0
national injury attorneys,unknown,commercial,False,deep_back,40,22.299999237060547,MEDIUM,,44,home,https://azlawnow.com/,,,,12.0
negligent training,unknown,informational,False,deep_back,40,0.0,LOW,,43,practice-area,https://azlawnow.com/premises-liability/negligent-hiring-or-training/,,,,12.0
slip and fall injury compensation,other-claims,informational,False,deep_back,40,6.980000019073486,LOW,,70,legacy-flat,https://azlawnow.com/slip-fall-injury-settlement-amounts/,,,,12.0
what happens if you are underinsured and have an accident,vehicle-crashes,informational,False,deep_back,40,0.0,LOW,,80,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver/,,,,12.0
what happens if you are uninsured and have an accident,vehicle-crashes,informational,False,deep_back,40,0.0,LOW,,96,legacy-flat,https://azlawnow.com/uninsured-drivers-accident/,,,,12.0
white mountain injury law,meta,informational,False,deep_back,40,2.569999933242798,LOW,,65,home,https://azlawnow.com/,,,,12.0
elder financial abuse arizona,vehicle-crashes,informational,True,deep_back,30,0.6200000047683716,LOW,,74,other,https://azlawnow.com/abuse/elder-abuse/,,,,11.2
how to sue a store,unknown,navigational,False,deep_back,30,38.7400016784668,MEDIUM,,40,legacy-flat,https://azlawnow.com/suing-store-for-fall-guide/,,,,9.9
how to sue a store for injury,unknown,navigational,False,deep_back,30,81.55000305175781,HIGH,,42,legacy-flat,https://azlawnow.com/suing-store-for-fall-guide/,,,,9.9
does insurance cover lawyer fees,meta,commercial,False,deep_back,30,0.0,LOW,,53,legacy-flat,https://azlawnow.com/insurance-claim-lawyer-cost/,,,,9.0
dog bite settlement agreement sample,other-claims,informational,False,deep_back,30,50.06999969482422,LOW,,53,legacy-flat,https://azlawnow.com/level-3-dog-bite-settlement-amounts-in-arizona-az-law-now/,,,,9.0
dumond law firm,meta,commercial,False,deep_back,30,18.579999923706055,LOW,,50,other,https://azlawnow.com/about/team/,,,,9.0
how much can you sue for food poisoning,unknown,informational,False,deep_back,30,0.0,LOW,,69,legacy-flat,https://azlawnow.com/how-much-money-suing-restaurant/,,,,9.0
how much is malpractice insurance for a lawyer,abuse-negligence,commercial,False,deep_back,30,3.3399999141693115,LOW,,100,legacy-flat,https://azlawnow.com/insurance-claim-lawyer-cost/,,,,9.0
i hit someone without insurance,unknown,informational,False,deep_back,30,11.210000038146973,MEDIUM,,74,legacy-flat,https://azlawnow.com/hit-by-uninsured-driver/,,,,9.0
involuntary seclusion examples,unknown,informational,False,deep_back,30,0.0,LOW,,60,practice-area,https://azlawnow.com/premises-liability/improper-use-of-restraints/,,,,9.0
involuntary seclusion is,unknown,informational,False,deep_back,30,0.0,LOW,,72,practice-area,https://azlawnow.com/premises-liability/improper-use-of-restraints/,,,,9.0
level 5 dog bite settlement,other-claims,informational,False,deep_back,30,0.0,LOW,,96,legacy-flat,https://azlawnow.com/level-3-dog-bite-settlement-amounts-in-arizona-az-law-now/,,,,9.0
mental trauma after car accident,vehicle-crashes,informational,False,deep_back,30,147.99000549316406,LOW,,70,legacy-flat,https://azlawnow.com/psychological-effects-car-accidents/,,,,9.0
negligent hiring retention and supervision,unknown,informational,False,deep_back,30,0.0,LOW,,69,practice-area,https://azlawnow.com/premises-liability/negligent-hiring-or-training/,,,,9.0
partial fault car accident,vehicle-crashes,informational,False,deep_back,30,0.0,LOW,,54,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,9.0
partially at fault car accident,vehicle-crashes,informational,False,deep_back,30,0.0,LOW,,68,legacy-flat,https://azlawnow.com/arizona-partial-fault-accident/,,,,9.0
progressive hit and run parked car,vehicle-crashes,informational,False,deep_back,30,0.0,LOW,,36,legacy-flat,https://azlawnow.com/parked-car-hit-by-uninsured-driver/,,,,9.0
progressive hit-and-run parked car,vehicle-crashes,informational,False,deep_back,30,0.0,LOW,,34,legacy-flat,https://azlawnow.com/parked-car-hit-by-uninsured-driver/,,,,9.0
psychological trauma after car accident,vehicle-crashes,informational,False,deep_back,30,147.99000549316406,LOW,,78,legacy-flat,https://azlawnow.com/psychological-effects-car-accidents/,,,,9.0
slip and fall injury settlement,other-claims,informational,False,deep_back,30,30.110000610351562,MEDIUM,,66,legacy-flat,https://azlawnow.com/slip-fall-injury-settlement-amounts/,,,,9.0
what can you sue a daycare for,vehicle-crashes,informational,False,deep_back,30,0.0,LOW,,66,legacy-flat,https://azlawnow.com/sue-daycare-for-negligence/,,,,9.0
